FR0003500008;03/09/07;5683.10;5683.10;5639.55;5651.27;4391876
FR0003500008;04/09/07;5636.15;5679.95;5602.89;5672.72;5571830
FR0003500008;05/09/07;5655.28;5666.89;5548.69;5551.55;6881765
FR0003500008;06/09/07;5585.54;5596.43;5503.12;5576.62;6026156
FR0003500008;07/09/07;5567.61;5595.35;5417.26;5430.10;7544740
FR0003500008;10/09/07;5432.08;5459.34;5379.78;5386.43;6181668
FR0003500008;11/09/07;5442.10;5491.80;5424.06;5478.94;5505439
FR0003500008;12/09/07;5480.98;5519.44;5462.56;5508.01;5561888
FR0003500008;13/09/07;5489.42;5573.57;5472.20;5565.97;7353292
FR0003500008;14/09/07;5540.36;5553.50;5487.27;5538.92;6397103
FR0003500008;17/09/07;5523.88;5523.88;5431.46;5439.37;6559095
FR0003500008;18/09/07;5418.95;5557.34;5417.01;5549.35;7209481
FR0003500008;19/09/07;5683.27;5744.63;5653.51;5730.82;11065286
FR0003500008;20/09/07;5686.08;5710.84;5670.52;5688.76;6334246
FR0003500008;21/09/07;5668.02;5724.48;5665.44;5700.65;11825879
FR0003500008;24/09/07;5686.47;5711.80;5673.07;5692.49;6545489
FR0003500008;25/09/07;5663.18;5673.96;5608.69;5641.59;6953755
FR0003500008;26/09/07;5659.45;5715.31;5659.45;5690.77;5813034
FR0003500008;27/09/07;5740.80;5752.89;5717.49;5733.37;7022338
FR0003500008;28/09/07;5728.95;5734.12;5679.03;5715.69;6636694
FR0003500008;01/10/07;5670.79;5780.79;5660.76;5773.26;6294310
FR0003500008;02/10/07;5811.26;5823.50;5793.19;5799.27;8180415
FR0003500008;03/10/07;5798.24;5809.50;5779.45;5806.18;5770328
FR0003500008;04/10/07;5783.30;5825.94;5776.18;5804.39;6432878
FR0003500008;05/10/07;5810.81;5854.57;5793.68;5843.24;5572269
FR0003500008;08/10/07;5852.32;5852.32;5824.07;5829.40;4042183
FR0003500008;09/10/07;5819.83;5863.95;5805.67;5861.93;5680262
FR0003500008;10/10/07;5863.88;5874.96;5808.48;5838.49;6108921
FR0003500008;11/10/07;5835.78;5882.07;5835.78;5862.83;6740001
FR0003500008;12/10/07;5816.67;5843.95;5779.04;5843.95;6945976
FR0003500008;15/10/07;5842.88;5867.95;5795.67;5807.44;5808466
FR0003500008;16/10/07;5779.83;5789.67;5742.06;5774.36;6988237
FR0003500008;17/10/07;5776.27;5843.76;5759.98;5818.80;6527224
FR0003500008;18/10/07;5830.48;5838.97;5740.81;5767.24;6203342
FR0003500008;19/10/07;5751.54;5780.50;5728.36;5740.48;6005453
FR0003500008;22/10/07;5661.27;5668.63;5630.80;5661.27;6495191
FR0003500008;23/10/07;5694.33;5728.85;5686.22;5705.05;5685609
FR0003500008;24/10/07;5711.74;5733.01;5654.46;5674.67;5689328
FR0003500008;25/10/07;5722.09;5767.11;5710.05;5760.30;7735675
FR0003500008;26/10/07;5776.26;5805.03;5744.93;5794.87;6695142
FR0003500008;29/10/07;5845.85;5850.81;5822.44;5836.19;5666618
FR0003500008;30/10/07;5821.20;5822.99;5795.18;5803.93;5951541
FR0003500008;31/10/07;5804.44;5847.95;5793.84;5847.95;6016743
FR0003500008;01/11/07;5851.76;5855.35;5706.03;5730.92;6719035
FR0003500008;02/11/07;5684.91;5726.12;5668.67;5720.42;7302975
FR0003500008;05/11/07;5676.76;5697.71;5660.14;5684.62;5736626
FR0003500008;06/11/07;5702.39;5728.70;5683.98;5709.42;5856670
FR0003500008;07/11/07;5737.63;5759.53;5646.12;5683.22;8153047
FR0003500008;08/11/07;5602.34;5675.03;5589.50;5631.63;8745330
FR0003500008;09/11/07;5641.23;5661.41;5494.76;5524.18;9193716
FR0003500008;12/11/07;5488.98;5540.22;5483.71;5535.56;7099762
FR0003500008;13/11/07;5508.51;5554.12;5486.29;5538.91;6553797
FR0003500008;14/11/07;5625.56;5638.82;5591.04;5613.60;7297170
FR0003500008;15/11/07;5598.13;5610.98;5526.27;5561.13;6905607
FR0003500008;16/11/07;5519.05;5551.82;5497.09;5523.63;7396022
FR0003500008;19/11/07;5519.97;5564.65;5430.28;5432.57;7360279
FR0003500008;20/11/07;5460.35;5516.66;5412.93;5506.68;8008997
FR0003500008;21/11/07;5428.22;5440.81;5358.76;5381.30;7874926
FR0003500008;22/11/07;5402.79;5433.46;5364.25;5416.10;5760774
FR0003500008;23/11/07;5406.46;5529.80;5406.46;5521.17;6231989
FR0003500008;26/11/07;5558.06;5568.01;5450.37;5458.39;5624498
FR0003500008;27/11/07;5421.71;5467.43;5384.87;5434.17;7081268
FR0003500008;28/11/07;5461.92;5576.21;5406.99;5561.21;7982563
FR0003500008;29/11/07;5596.69;5615.00;5550.00;5598.11;6165941
FR0003500008;30/11/07;5602.58;5685.53;5597.22;5670.57;7419399
FR0003500008;03/12/07;5654.10;5680.48;5620.19;5629.46;5896828
FR0003500008;04/12/07;5619.63;5621.87;5538.36;5547.21;6598331
FR0003500008;05/12/07;5585.73;5663.22;5577.27;5659.07;5830726
FR0003500008;06/12/07;5681.71;5724.34;5627.68;5673.76;6265402
FR0003500008;07/12/07;5700.46;5744.76;5700.17;5718.75;6078186
FR0003500008;10/12/07;5683.60;5771.44;5681.36;5750.92;5967926
FR0003500008;11/12/07;5765.27;5768.22;5702.74;5724.76;5862541
FR0003500008;12/12/07;5650.42;5795.22;5625.01;5743.32;6923817
FR0003500008;13/12/07;5674.87;5677.20;5583.24;5590.91;6380458
FR0003500008;14/12/07;5627.55;5631.54;5560.59;5605.36;5038315
FR0003500008;17/12/07;5532.66;5541.56;5499.57;5514.88;6132309
FR0003500008;18/12/07;5502.07;5581.18;5498.62;5509.37;5650824
FR0003500008;19/12/07;5518.58;5547.76;5465.98;5497.42;5267595
FR0003500008;20/12/07;5521.60;5549.52;5494.35;5511.45;5908746
FR0003500008;21/12/07;5574.28;5622.61;5562.68;5602.77;13272891
FR0003500008;24/12/07;5621.80;5621.80;5603.40;5614.28;999510
FR0003500008;27/12/07;5639.26;5656.14;5617.70;5627.48;3692264
FR0003500008;28/12/07;5600.01;5638.45;5593.92;5627.25;2553394
FR0003500008;31/12/07;5617.82;5621.83;5600.62;5614.08;819676
FR0003500008;02/01/08;5598.93;5665.94;5533.03;5550.36;4140682
FR0003500008;03/01/08;5538.24;5559.05;5515.61;5546.08;5348512
FR0003500008;04/01/08;5542.69;5567.09;5417.53;5446.79;7328613
FR0003500008;07/01/08;5434.66;5475.25;5429.32;5452.83;7376482
FR0003500008;08/01/08;5479.53;5533.93;5471.14;5495.67;7641948
FR0003500008;09/01/08;5459.25;5463.07;5420.06;5435.42;8601614
FR0003500008;10/01/08;5467.74;5471.82;5394.52;5400.43;7106020
FR0003500008;11/01/08;5398.49;5409.60;5349.25;5371.41;7714378
FR0003500008;14/01/08;5345.83;5421.22;5343.25;5403.51;5967384
FR0003500008;15/01/08;5390.37;5394.14;5250.82;5250.82;8176693
FR0003500008;16/01/08;5216.22;5289.05;5179.53;5225.39;9409798
FR0003500008;17/01/08;5278.29;5278.50;5150.24;5157.09;8092515
FR0003500008;18/01/08;5159.56;5231.56;5081.23;5092.40;10139033
FR0003500008;21/01/08;5006.48;5012.53;4726.76;4744.45;13561341
FR0003500008;22/01/08;4544.79;4903.99;4505.14;4842.54;15852756
FR0003500008;23/01/08;4948.51;4948.51;4591.24;4636.76;12595746
FR0003500008;24/01/08;4816.99;4916.98;4769.80;4916.98;12844824
FR0003500008;25/01/08;5001.57;5001.57;4857.45;4878.12;9261068
FR0003500008;28/01/08;4791.50;4854.34;4755.98;4848.30;6854908
FR0003500008;29/01/08;4893.38;4949.40;4868.01;4941.45;7379505
FR0003500008;30/01/08;4911.73;4911.80;4841.30;4873.57;7315223
FR0003500008;31/01/08;4863.37;4907.67;4762.73;4869.79;8354772
FR0003500008;01/02/08;4935.79;5008.82;4927.18;4978.06;8881349
FR0003500008;04/02/08;5027.26;5027.26;4956.43;4973.64;5335462
FR0003500008;05/02/08;4970.09;4970.79;4768.08;4776.86;7841804
FR0003500008;06/02/08;4729.41;4823.03;4729.41;4816.43;8016299
FR0003500008;07/02/08;4792.56;4797.54;4683.51;4723.80;7365173
FR0003500008;08/02/08;4764.86;4789.38;4679.80;4709.65;6171508
FR0003500008;11/02/08;4653.15;4734.73;4644.74;4682.70;5521618
FR0003500008;12/02/08;4728.78;4846.97;4676.10;4840.71;7374271
FR0003500008;13/02/08;4791.82;4887.31;4781.50;4855.40;6422858
FR0003500008;14/02/08;4923.97;4926.33;4835.77;4858.65;7164949
FR0003500008;15/02/08;4857.49;4877.66;4743.93;4771.79;6691784
FR0003500008;18/02/08;4812.72;4879.23;4810.29;4861.80;3746714
FR0003500008;19/02/08;4844.52;4940.36;4806.17;4885.83;5768143
FR0003500008;20/02/08;4828.36;4866.90;4779.14;4812.81;6894848
FR0003500008;21/02/08;4854.10;4905.17;4834.04;4858.85;6747761
FR0003500008;22/02/08;4818.73;4878.18;4786.67;4824.55;6618111
FR0003500008;25/02/08;4877.89;4925.94;4870.41;4919.26;5812742
FR0003500008;26/02/08;4955.71;4980.65;4917.15;4973.07;7034226
FR0003500008;27/02/08;4990.63;4992.77;4892.59;4968.82;6550781
FR0003500008;28/02/08;4939.15;4964.09;4856.05;4865.23;7457763
FR0003500008;29/02/08;4837.01;4873.02;4768.53;4790.66;7424134
FR0003500008;03/03/08;4723.22;4764.15;4698.00;4742.66;5613378
FR0003500008;04/03/08;4749.07;4782.86;4655.25;4675.91;5870603
FR0003500008;05/03/08;4723.10;4767.59;4689.03;4756.42;5456713
FR0003500008;06/03/08;4767.04;4767.04;4664.14;4678.05;5629301
FR0003500008;07/03/08;4630.57;4661.88;4576.59;4618.96;6887521
FR0003500008;10/03/08;4601.71;4625.98;4534.58;4566.99;5589427
FR0003500008;11/03/08;4589.88;4683.18;4566.95;4627.69;6636401
FR0003500008;12/03/08;4716.92;4741.89;4678.62;4697.10;6991424
FR0003500008;13/03/08;4610.99;4642.20;4547.09;4630.19;6943228
FR0003500008;14/03/08;4632.11;4707.83;4544.62;4592.15;7982800
FR0003500008;17/03/08;4449.39;4505.97;4416.71;4431.04;9119978
FR0003500008;18/03/08;4502.64;4593.00;4481.80;4582.59;7538399
FR0003500008;19/03/08;4631.10;4652.67;4533.18;4555.95;9183073
FR0003500008;20/03/08;4510.97;4553.28;4480.87;4533.72;9882747
FR0003500008;25/03/08;4692.17;4699.90;4647.54;4692.00;7361727
FR0003500008;26/03/08;4658.51;4693.62;4647.92;4676.68;5703699
FR0003500008;27/03/08;4667.99;4750.63;4664.97;4719.53;5451905
FR0003500008;28/03/08;4722.95;4740.78;4679.53;4695.92;4108124
FR0003500008;31/03/08;4648.54;4711.78;4622.26;4707.07;5295517
FR0003500008;01/04/08;4689.65;4876.84;4681.24;4866.00;7061553
FR0003500008;02/04/08;4906.06;4923.40;4856.39;4911.97;6492172
FR0003500008;03/04/08;4926.37;4926.37;4853.96;4887.87;5940921
FR0003500008;04/04/08;4914.42;4919.96;4848.67;4900.88;5144213
FR0003500008;07/04/08;4936.25;4959.97;4926.67;4944.60;4831723
FR0003500008;08/04/08;4908.16;4914.43;4878.73;4912.69;4080460
FR0003500008;09/04/08;4888.92;4924.57;4868.19;4874.97;4881189
FR0003500008;10/04/08;4875.48;4880.59;4789.63;4859.42;5697805
FR0003500008;11/04/08;4891.84;4917.89;4775.16;4797.93;5487697
FR0003500008;14/04/08;4755.07;4793.63;4750.28;4766.49;4521113
FR0003500008;15/04/08;4801.00;4820.75;4741.06;4780.68;4475438
FR0003500008;16/04/08;4820.27;4863.06;4789.28;4855.10;6275434
FR0003500008;17/04/08;4877.07;4900.66;4834.22;4862.14;5685961
FR0003500008;18/04/08;4882.29;4976.37;4878.40;4961.69;7151124
FR0003500008;21/04/08;4954.49;4961.31;4885.13;4910.35;5353988
FR0003500008;22/04/08;4887.28;4930.16;4849.88;4872.64;4792661
FR0003500008;23/04/08;4888.14;4951.05;4850.91;4944.65;5826197
FR0003500008;24/04/08;4916.56;4942.82;4861.22;4929.55;5337362
FR0003500008;25/04/08;4954.29;5013.44;4950.90;4978.21;5119279
FR0003500008;28/04/08;4989.92;5030.76;4986.44;5012.75;3684240
FR0003500008;29/04/08;4986.12;5013.05;4957.78;4977.10;4829089
FR0003500008;30/04/08;4976.56;5006.48;4935.10;4996.54;4886749
FR0003500008;02/05/08;5057.52;5099.39;5028.57;5069.71;5838813
FR0003500008;05/05/08;5062.70;5078.72;5048.24;5063.36;2682620
FR0003500008;06/05/08;5052.71;5067.84;5011.12;5040.92;4898056
FR0003500008;07/05/08;5058.78;5100.10;5041.57;5075.31;5210826
FR0003500008;08/05/08;5029.02;5066.87;5025.21;5055.58;4428739
FR0003500008;09/05/08;5001.00;5004.58;4925.05;4960.56;5209506
FR0003500008;12/05/08;4975.09;5011.27;4954.67;4976.21;2843418
FR0003500008;13/05/08;5001.98;5017.28;4951.37;4998.67;5159204
FR0003500008;14/05/08;5036.67;5067.97;4992.14;5055.24;5760532
FR0003500008;15/05/08;5045.68;5060.28;5020.39;5057.51;4846178
FR0003500008;16/05/08;5090.75;5120.91;5058.79;5078.04;5880144
FR0003500008;19/05/08;5090.53;5142.10;5076.12;5142.10;4772455
FR0003500008;20/05/08;5091.45;5104.74;5041.22;5054.88;5143994
FR0003500008;21/05/08;5061.88;5080.73;5003.09;5027.55;6056560
FR0003500008;22/05/08;4977.85;5047.91;4975.04;5028.74;5210789
FR0003500008;23/05/08;5020.60;5021.07;4933.77;4933.77;5044576
FR0003500008;26/05/08;4910.53;4950.76;4910.53;4937.84;2391321
FR0003500008;27/05/08;4956.72;4959.51;4893.86;4906.56;4738899
FR0003500008;28/05/08;4923.78;5006.16;4914.18;4971.11;5264754
FR0003500008;29/05/08;4988.33;5006.47;4952.16;4975.90;5522868
FR0003500008;30/05/08;4989.61;5028.80;4986.39;5014.28;5880334
FR0003500008;02/06/08;5008.94;5012.01;4925.09;4935.21;4645416
FR0003500008;03/06/08;4914.23;4987.76;4914.23;4983.71;4777440
FR0003500008;04/06/08;4966.28;4966.28;4867.09;4915.07;5741597
FR0003500008;05/06/08;4915.72;4944.45;4880.35;4907.06;6071205
FR0003500008;06/06/08;4936.89;4969.03;4793.72;4795.32;6783053
FR0003500008;09/06/08;4779.43;4821.27;4775.26;4799.38;5024810
FR0003500008;10/06/08;4764.41;4793.37;4732.57;4761.08;6140364
FR0003500008;11/06/08;4777.48;4796.93;4659.52;4660.91;6390539
FR0003500008;12/06/08;4667.71;4694.71;4646.15;4672.30;6271751
FR0003500008;13/06/08;4665.44;4689.41;4614.54;4682.30;5358510
FR0003500008;16/06/08;4686.68;4690.73;4618.49;4657.74;4703124
FR0003500008;17/06/08;4673.13;4723.25;4673.13;4686.33;5319684
FR0003500008;18/06/08;4668.43;4676.63;4597.22;4618.75;5748910
FR0003500008;19/06/08;4590.98;4631.64;4590.98;4591.39;6548390
FR0003500008;20/06/08;4612.99;4617.03;4475.13;4509.27;8977539
FR0003500008;23/06/08;4497.30;4538.54;4489.87;4511.37;4630661
FR0003500008;24/06/08;4514.40;4533.40;4426.26;4473.76;6372099
FR0003500008;25/06/08;4489.70;4537.16;4489.70;4536.29;5202648
FR0003500008;26/06/08;4490.62;4505.98;4426.19;4426.19;5823392
FR0003500008;27/06/08;4408.33;4433.22;4348.31;4397.32;6562973
FR0003500008;30/06/08;4404.49;4439.78;4354.87;4434.85;6167704
FR0003500008;01/07/08;4410.79;4415.86;4307.09;4341.21;6280267
FR0003500008;02/07/08;4349.99;4378.16;4296.48;4296.48;6482420
FR0003500008;03/07/08;4241.70;4358.02;4224.13;4343.99;7669730
FR0003500008;04/07/08;4358.25;4358.60;4266.00;4266.00;3615144
FR0003500008;07/07/08;4305.29;4350.94;4271.00;4342.59;4185182
FR0003500008;08/07/08;4254.87;4292.41;4224.08;4275.61;6249982
FR0003500008;09/07/08;4323.53;4342.63;4301.48;4339.66;4951975
FR0003500008;10/07/08;4261.65;4293.12;4209.64;4231.56;6049128
FR0003500008;11/07/08;4250.46;4260.81;4100.64;4100.64;6151880
FR0003500008;14/07/08;4148.10;4189.22;4135.15;4142.53;3968718
FR0003500008;15/07/08;4088.36;4110.27;4024.84;4061.15;6415709
FR0003500008;16/07/08;4070.01;4116.28;4002.87;4112.45;6303888
FR0003500008;17/07/08;4174.43;4260.95;4159.02;4225.99;7899204
FR0003500008;18/07/08;4186.65;4299.36;4177.80;4299.36;7725629
FR0003500008;21/07/08;4310.16;4362.06;4261.98;4327.14;10285371
FR0003500008;22/07/08;4286.82;4332.99;4259.29;4327.26;5170706
FR0003500008;23/07/08;4389.82;4419.48;4367.27;4408.74;5845718
FR0003500008;24/07/08;4434.87;4440.89;4328.52;4347.99;6068277
FR0003500008;25/07/08;4303.27;4398.13;4299.36;4377.18;5860055
FR0003500008;28/07/08;4367.50;4367.50;4316.61;4324.45;3981412
FR0003500008;29/07/08;4280.93;4346.12;4256.36;4320.49;5296065
FR0003500008;30/07/08;4384.80;4424.01;4348.66;4400.55;5095058
FR0003500008;31/07/08;4415.79;4448.05;4365.26;4392.36;5333632
FR0003500008;01/08/08;4345.01;4378.84;4297.08;4314.34;4691103
FR0003500008;04/08/08;4306.85;4332.15;4267.29;4280.63;3684395
FR0003500008;05/08/08;4301.44;4390.93;4282.39;4386.35;6319630
FR0003500008;06/08/08;4423.94;4454.02;4395.82;4448.33;6007810
FR0003500008;07/08/08;4434.63;4514.17;4432.30;4457.43;5905562
FR0003500008;08/08/08;4432.01;4496.41;4415.75;4491.85;5184887
FR0003500008;11/08/08;4500.30;4538.49;4486.11;4538.49;3264130
FR0003500008;12/08/08;4521.37;4552.26;4494.10;4518.48;4936518
FR0003500008;13/08/08;4492.28;4500.00;4397.62;4402.97;5206228
FR0003500008;14/08/08;4439.48;4467.28;4383.48;4420.91;4205920
FR0003500008;15/08/08;4445.82;4495.86;4421.37;4453.62;3523643
FR0003500008;18/08/08;4436.08;4501.38;4405.07;4448.84;3043562
FR0003500008;19/08/08;4395.91;4402.98;4329.94;4332.79;4199328
FR0003500008;20/08/08;4355.55;4377.50;4327.22;4365.87;3760586
FR0003500008;21/08/08;4336.05;4341.79;4294.94;4304.61;3815524
FR0003500008;22/08/08;4322.64;4404.77;4306.11;4400.45;3440148
FR0003500008;25/08/08;4383.24;4392.50;4350.83;4355.87;1991546
FR0003500008;26/08/08;4330.62;4383.80;4296.24;4368.55;3127651
FR0003500008;27/08/08;4371.15;4390.33;4309.79;4373.08;3452954
FR0003500008;28/08/08;4369.83;4479.73;4339.61;4461.49;4783493
FR0003500008;29/08/08;4474.02;4508.67;4456.23;4482.60;4483998
FR0003500008;01/09/08;4455.59;4491.52;4436.68;4472.13;2837049
FR0003500008;02/09/08;4465.34;4558.56;4444.11;4539.07;5767539
FR0003500008;03/09/08;4502.03;4511.69;4447.13;4447.13;4421896
FR0003500008;04/09/08;4444.47;4457.30;4302.04;4304.01;5620493
FR0003500008;05/09/08;4271.50;4288.31;4181.61;4196.66;6081487
FR0003500008;08/09/08;4355.52;4408.82;4281.94;4340.18;6788270
FR0003500008;09/09/08;4335.02;4386.78;4275.10;4293.34;5919971
FR0003500008;10/09/08;4297.09;4315.23;4239.09;4283.66;6101665
FR0003500008;11/09/08;4275.17;4286.83;4192.92;4249.07;5330811
FR0003500008;12/09/08;4312.41;4333.03;4256.73;4332.66;4730250
FR0003500008;15/09/08;4184.52;4232.82;4075.54;4168.97;8845236
FR0003500008;16/09/08;4098.52;4158.36;4027.44;4087.40;8996210
FR0003500008;17/09/08;4159.47;4160.26;3990.86;4000.11;8149775
FR0003500008;18/09/08;3981.46;4077.97;3926.82;3957.86;8733468
FR0003500008;19/09/08;4226.48;4324.87;4094.56;4324.87;15846613
FR0003500008;22/09/08;4331.17;4356.67;4223.51;4223.51;6303121
FR0003500008;23/09/08;4197.22;4205.50;4114.49;4139.82;5574174
FR0003500008;24/09/08;4160.67;4169.17;4097.35;4114.54;4524744
FR0003500008;25/09/08;4112.67;4231.84;4111.27;4226.81;5169054
FR0003500008;26/09/08;4164.91;4201.51;4106.75;4163.38;4416633
FR0003500008;29/09/08;4160.84;4160.84;3953.48;3953.48;6125750
FR0003500008;30/09/08;3850.74;4043.33;3844.63;4032.10;7417427
FR0003500008;01/10/08;4069.97;4069.97;3998.49;4054.54;4890385
FR0003500008;02/10/08;4063.26;4112.24;3962.74;3963.28;5813326
FR0003500008;03/10/08;3977.15;4110.65;3934.03;4080.75;6272896
FR0003500008;06/10/08;3887.14;3911.49;3679.63;3711.98;8106883
FR0003500008;07/10/08;3827.74;3856.98;3689.26;3732.22;7248299
FR0003500008;08/10/08;3561.10;3759.36;3426.85;3496.89;10019562
FR0003500008;09/10/08;3567.76;3612.37;3389.70;3442.70;7268919
FR0003500008;10/10/08;3220.36;3280.04;3047.85;3176.49;11290494
FR0003500008;13/10/08;3379.53;3531.50;3290.41;3531.50;8018705
FR0003500008;14/10/08;3680.52;3766.88;3555.99;3628.52;8643946
FR0003500008;15/10/08;3615.24;3615.24;3346.77;3381.07;6857899
FR0003500008;16/10/08;3215.21;3354.39;3115.89;3181.00;8230127
FR0003500008;17/10/08;3349.39;3349.82;3179.38;3329.92;7620371
FR0003500008;20/10/08;3413.83;3448.51;3356.09;3448.51;5550121
FR0003500008;21/10/08;3536.80;3545.53;3436.45;3475.40;4962549
FR0003500008;22/10/08;3380.01;3418.30;3291.71;3298.18;5130263
FR0003500008;23/10/08;3311.12;3343.58;3182.03;3310.87;5551744
FR0003500008;24/10/08;3152.06;3193.79;2959.29;3193.79;6891109
FR0003500008;27/10/08;3035.37;3128.24;2976.40;3067.35;5025786
FR0003500008;28/10/08;3159.50;3176.11;2996.16;3114.92;6306871
FR0003500008;29/10/08;3297.15;3402.57;3269.06;3402.57;7449900
FR0003500008;30/10/08;3489.35;3489.35;3327.95;3407.82;6039435
FR0003500008;31/10/08;3388.79;3487.07;3319.35;3487.07;5353527
FR0003500008;03/11/08;3513.12;3527.97;3459.84;3527.97;3551383
FR0003500008;04/11/08;3545.10;3691.09;3519.09;3691.09;5284298
FR0003500008;05/11/08;3667.85;3669.84;3569.30;3618.11;4789111
FR0003500008;06/11/08;3504.38;3574.95;3377.68;3387.25;5213644
FR0003500008;07/11/08;3393.39;3509.92;3351.22;3469.12;4140250
FR0003500008;10/11/08;3558.65;3612.28;3489.72;3505.75;3412886
FR0003500008;11/11/08;3453.65;3460.13;3328.31;3336.41;3585589
FR0003500008;12/11/08;3407.36;3410.09;3207.90;3233.96;4158392
FR0003500008;13/11/08;3196.03;3293.98;3183.65;3269.46;3758108
FR0003500008;14/11/08;3370.86;3378.93;3269.56;3291.47;4044370
FR0003500008;17/11/08;3283.57;3309.62;3166.79;3182.03;3605637
FR0003500008;18/11/08;3194.16;3227.75;3103.54;3217.40;3887000
FR0003500008;19/11/08;3215.51;3215.51;3085.14;3087.89;4025116
FR0003500008;20/11/08;3000.14;3037.36;2909.34;2980.42;5027821
FR0003500008;21/11/08;3005.19;3041.11;2838.50;2881.26;4859374
FR0003500008;24/11/08;2959.52;3172.11;2931.49;3172.11;5038723
FR0003500008;25/11/08;3126.38;3274.71;3104.36;3209.56;5234380
FR0003500008;26/11/08;3183.70;3213.16;3095.06;3169.85;3497755
FR0003500008;27/11/08;3223.40;3254.76;3205.77;3250.39;2653501
FR0003500008;28/11/08;3239.38;3262.68;3177.30;3262.68;3354959
FR0003500008;01/12/08;3263.48;3272.09;3071.99;3080.43;3341001
FR0003500008;02/12/08;3029.85;3160.30;3011.80;3152.90;3461370
FR0003500008;03/12/08;3147.42;3183.50;3056.03;3166.65;3202939
FR0003500008;04/12/08;3160.40;3257.15;3109.16;3161.16;3768787
FR0003500008;05/12/08;3118.74;3128.43;2956.75;2988.01;3996352
FR0003500008;08/12/08;3190.50;3253.27;3154.03;3247.48;4522571
FR0003500008;09/12/08;3211.15;3342.84;3198.51;3297.80;4623345
FR0003500008;10/12/08;3310.06;3331.30;3261.56;3320.31;3257353
FR0003500008;11/12/08;3309.00;3342.72;3263.15;3306.13;2869892
FR0003500008;12/12/08;3172.19;3242.37;3114.77;3213.60;3665532
FR0003500008;15/12/08;3258.25;3269.11;3171.65;3185.66;2752339
FR0003500008;16/12/08;3186.43;3251.66;3176.70;3251.66;3011842
